date,store_id,item_id,ingredient_name,waste_type,waste_qty,waste_value
2024-10-08,MIL-08,OLI-01,Olio EVO (lt),Sfrido,1.67,20.04
2024-10-08,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,1.02,3.57
2024-10-08,MIL-08,VER-01,Verdure miste (kg),Sfrido,0.48,1.68
2024-10-08,MIL-09,CAR-01,Carne manzo (kg),Errore Comanda,1.99,36.81
2024-10-08,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,0.46,10.12
2024-10-08,MIL-10,MOZZ-01,Mozzarella (kg),Deteriorato,1.09,9.27
2024-10-08,MIL-10,OLI-01,Olio EVO (lt),Sfrido,0.51,6.12
2024-10-08,MIL-10,OLI-01,Olio EVO (lt),Errore Comanda,1.07,12.84
2024-10-08,MIL-10,PES-01,Pesce branzino (kg),Sovraproduzione,1.61,38.64
2024-10-09,MIL-01,OLI-01,Olio EVO (lt),Sfrido,1.43,17.16
2024-10-09,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.95,6.24
2024-10-09,MIL-02,SAL-01,Salame piccante (kg),Errore Comanda,1.72,30.96
2024-10-09,MIL-02,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.77,16.94
2024-10-09,MIL-02,CAR-01,Carne manzo (kg),Sfrido,1.10,20.35
2024-10-09,MIL-03,PES-01,Pesce branzino (kg),Deteriorato,0.78,18.72
2024-10-09,MIL-03,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.40,1.12
2024-10-09,MIL-04,PRO-01,Prosciutto crudo (kg),Deteriorato,1.33,29.26
2024-10-09,MIL-05,CAR-01,Carne manzo (kg),Errore Comanda,1.44,26.64
2024-10-09,MIL-05,CAR-01,Carne manzo (kg),Errore Comanda,0.70,12.95
2024-10-09,MIL-06,SAL-01,Salame piccante (kg),Sfrido,1.16,20.88
2024-10-09,MIL-06,FUN-01,Funghi porcini (kg),Errore Comanda,1.76,49.28
2024-10-09,MIL-06,CAR-01,Carne manzo (kg),Sovraproduzione,0.75,13.88
2024-10-09,MIL-07,PRO-01,Prosciutto crudo (kg),Sfrido,2.07,45.54
2024-10-09,MIL-08,SAL-01,Salame piccante (kg),Sfrido,0.43,7.74
2024-10-09,MIL-08,PRO-01,Prosciutto crudo (kg),Deteriorato,1.73,38.06
2024-10-09,MIL-08,PES-01,Pesce branzino (kg),Deteriorato,1.08,25.92
2024-10-09,MIL-09,PES-01,Pesce branzino (kg),Errore Comanda,2.03,48.72
2024-10-09,MIL-10,CAR-01,Carne manzo (kg),Sovraproduzione,0.71,13.13
2024-10-09,MIL-10,CAR-01,Carne manzo (kg),Deteriorato,0.26,4.81
2024-10-09,MIL-10,MOZZ-01,Mozzarella (kg),Scaduto,0.33,2.81
2024-10-09,MIL-10,FUN-01,Funghi porcini (kg),Deteriorato,1.97,55.16
2024-10-10,MIL-01,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.05,3.36
2024-10-10,MIL-01,FUN-01,Funghi porcini (kg),Sovraproduzione,0.89,24.92
2024-10-10,MIL-01,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.33,29.26
2024-10-10,MIL-02,VER-01,Verdure miste (kg),Sovraproduzione,2.06,7.21
2024-10-10,MIL-03,MOZZ-01,Mozzarella (kg),Errore Comanda,2.08,17.68
2024-10-10,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.49,4.77
2024-10-10,MIL-03,PES-01,Pesce branzino (kg),Deteriorato,1.00,24.00
2024-10-10,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,0.56,10.08
2024-10-10,MIL-04,PRO-01,Prosciutto crudo (kg),Sfrido,1.23,27.06
2024-10-10,MIL-04,PES-01,Pesce branzino (kg),Sfrido,2.10,50.40
2024-10-10,MIL-05,SAL-01,Salame piccante (kg),Deteriorato,1.54,27.72
2024-10-10,MIL-05,PES-01,Pesce branzino (kg),Errore Comanda,0.64,15.36
2024-10-10,MIL-06,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.60,13.20
2024-10-10,MIL-06,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.85,18.70
2024-10-10,MIL-07,PES-01,Pesce branzino (kg),Sovraproduzione,0.53,12.72
2024-10-10,MIL-07,OLI-01,Olio EVO (lt),Deteriorato,1.85,22.20
2024-10-10,MIL-07,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.85,2.72
2024-10-10,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,0.25,4.63
2024-10-10,MIL-08,VER-01,Verdure miste (kg),Deteriorato,1.68,5.88
2024-10-10,MIL-08,CAR-01,Carne manzo (kg),Deteriorato,1.40,25.90
2024-10-10,MIL-09,SAL-01,Salame piccante (kg),Deteriorato,1.46,26.28
2024-10-10,MIL-09,CAR-01,Carne manzo (kg),Errore Comanda,2.00,37.00
2024-10-10,MIL-09,VER-01,Verdure miste (kg),Sovraproduzione,1.82,6.37
2024-10-10,MIL-10,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.79,5.73
2024-10-10,MIL-10,PES-01,Pesce branzino (kg),Sovraproduzione,1.73,41.52
2024-10-10,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,0.40,0.32
2024-10-11,MIL-01,PES-01,Pesce branzino (kg),Errore Comanda,2.09,50.16
2024-10-11,MIL-02,SAL-01,Salame piccante (kg),Errore Comanda,2.06,37.08
2024-10-11,MIL-03,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.44,1.41
2024-10-11,MIL-04,MOZZ-01,Mozzarella (kg),Deteriorato,0.49,4.17
2024-10-11,MIL-04,VER-01,Verdure miste (kg),Deteriorato,1.14,3.99
2024-10-11,MIL-05,PES-01,Pesce branzino (kg),Scaduto,1.32,31.68
2024-10-11,MIL-06,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.91,16.23
2024-10-11,MIL-07,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.61,13.42
2024-10-11,MIL-07,OLI-01,Olio EVO (lt),Sovraproduzione,0.78,9.36
2024-10-11,MIL-08,CAR-01,Carne manzo (kg),Sfrido,1.77,32.74
2024-10-11,MIL-08,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.86,40.92
2024-10-11,MIL-08,FAR-01,Farina tipo 00 (kg),Sfrido,1.06,0.85
2024-10-11,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,0.25,7.00
2024-10-11,MIL-09,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.35,1.12
2024-10-11,MIL-10,FUN-01,Funghi porcini (kg),Deteriorato,0.35,9.80
2024-10-12,MIL-01,SAL-01,Salame piccante (kg),Sovraproduzione,1.59,28.62
2024-10-12,MIL-01,PES-01,Pesce branzino (kg),Scaduto,0.82,19.68
2024-10-12,MIL-02,MOZZ-01,Mozzarella (kg),Scaduto,0.26,2.21
2024-10-12,MIL-03,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.58,4.93
2024-10-12,MIL-04,PES-01,Pesce branzino (kg),Errore Comanda,1.09,26.16
2024-10-12,MIL-04,PRO-01,Prosciutto crudo (kg),Deteriorato,0.98,21.56
2024-10-12,MIL-04,PRO-01,Prosciutto crudo (kg),Deteriorato,0.49,10.78
2024-10-12,MIL-05,SAL-01,Salame piccante (kg),Sovraproduzione,0.48,8.64
2024-10-12,MIL-05,OLI-01,Olio EVO (lt),Errore Comanda,1.85,22.20
2024-10-12,MIL-05,FUN-01,Funghi porcini (kg),Sovraproduzione,0.81,22.68
2024-10-12,MIL-05,OLI-01,Olio EVO (lt),Sfrido,1.42,17.04
2024-10-12,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,1.97,55.16
2024-10-12,MIL-06,PRO-01,Prosciutto crudo (kg),Scaduto,1.50,33.00
2024-10-12,MIL-06,CAR-01,Carne manzo (kg),Sfrido,1.41,26.08
2024-10-12,MIL-06,OLI-01,Olio EVO (lt),Deteriorato,0.44,5.28
2024-10-12,MIL-07,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.80,5.76
2024-10-12,MIL-07,VER-01,Verdure miste (kg),Deteriorato,1.66,5.81
2024-10-12,MIL-08,SAL-01,Salame piccante (kg),Sovraproduzione,1.36,24.48
2024-10-12,MIL-08,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.83,1.46
2024-10-12,MIL-08,OLI-01,Olio EVO (lt),Scaduto,1.53,18.36
2024-10-12,MIL-08,SAL-01,Salame piccante (kg),Sfrido,1.75,31.50
2024-10-12,MIL-09,VER-01,Verdure miste (kg),Scaduto,0.83,2.90
2024-10-12,MIL-09,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.65,36.30
2024-10-12,MIL-09,OLI-01,Olio EVO (lt),Errore Comanda,1.43,17.16
2024-10-12,MIL-09,FUN-01,Funghi porcini (kg),Scaduto,0.63,17.64
2024-10-12,MIL-10,CAR-01,Carne manzo (kg),Deteriorato,0.84,15.54
2024-10-12,MIL-10,PES-01,Pesce branzino (kg),Errore Comanda,1.27,30.48
2024-10-13,MIL-01,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.09,0.87
2024-10-13,MIL-01,PES-01,Pesce branzino (kg),Sfrido,0.89,21.36
2024-10-13,MIL-02,PRO-01,Prosciutto crudo (kg),Sfrido,1.22,26.84
2024-10-13,MIL-02,OLI-01,Olio EVO (lt),Scaduto,1.27,15.24
2024-10-13,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,0.75,21.00
2024-10-13,MIL-02,PRO-01,Prosciutto crudo (kg),Deteriorato,0.76,16.72
2024-10-13,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.60,5.12
2024-10-13,MIL-03,PES-01,Pesce branzino (kg),Deteriorato,1.61,38.64
2024-10-13,MIL-03,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.76,14.96
2024-10-13,MIL-03,FUN-01,Funghi porcini (kg),Sovraproduzione,0.37,10.36
2024-10-13,MIL-04,CAR-01,Carne manzo (kg),Errore Comanda,1.80,33.30
2024-10-13,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,0.27,4.86
2024-10-13,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.70,2.24
2024-10-13,MIL-04,FAR-01,Farina tipo 00 (kg),Scaduto,0.47,0.38
2024-10-13,MIL-05,MOZZ-01,Mozzarella (kg),Sfrido,0.24,2.04
2024-10-13,MIL-05,PRO-01,Prosciutto crudo (kg),Sfrido,1.68,36.96
2024-10-13,MIL-05,MOZZ-01,Mozzarella (kg),Sfrido,1.55,13.18
2024-10-13,MIL-05,SAL-01,Salame piccante (kg),Sfrido,0.18,3.24
2024-10-13,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,0.54,15.12
2024-10-13,MIL-07,MOZZ-01,Mozzarella (kg),Sfrido,1.18,10.03
2024-10-13,MIL-07,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.79,2.53
2024-10-13,MIL-08,CAR-01,Carne manzo (kg),Sfrido,1.99,36.81
2024-10-13,MIL-08,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.98,1.58
2024-10-13,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,1.87,34.59
2024-10-13,MIL-09,FUN-01,Funghi porcini (kg),Errore Comanda,1.75,49.00
2024-10-13,MIL-09,CAR-01,Carne manzo (kg),Deteriorato,1.18,21.83
2024-10-13,MIL-09,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.99,3.17
2024-10-13,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,0.28,7.84
2024-10-13,MIL-10,CAR-01,Carne manzo (kg),Sfrido,2.04,37.74
2024-10-13,MIL-10,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.33,11.30
2024-10-14,MIL-01,VER-01,Verdure miste (kg),Deteriorato,0.54,1.89
2024-10-14,MIL-01,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.67,2.14
2024-10-14,MIL-01,FAR-01,Farina tipo 00 (kg),Scaduto,1.60,1.28
2024-10-14,MIL-01,FUN-01,Funghi porcini (kg),Sfrido,0.97,27.16
2024-10-14,MIL-02,SAL-01,Salame piccante (kg),Deteriorato,0.29,5.22
2024-10-14,MIL-02,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.05,3.36
2024-10-14,MIL-02,PRO-01,Prosciutto crudo (kg),Sfrido,0.52,11.44
2024-10-14,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.37,4.38
2024-10-14,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.48,4.74
2024-10-14,MIL-03,VER-01,Verdure miste (kg),Errore Comanda,1.01,3.54
2024-10-14,MIL-03,SAL-01,Salame piccante (kg),Deteriorato,1.05,18.90
2024-10-14,MIL-04,FUN-01,Funghi porcini (kg),Errore Comanda,1.70,47.60
2024-10-14,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.82,2.62
2024-10-14,MIL-04,CAR-01,Carne manzo (kg),Sfrido,1.30,24.05
2024-10-14,MIL-04,FUN-01,Funghi porcini (kg),Sfrido,1.12,31.36
2024-10-14,MIL-05,CAR-01,Carne manzo (kg),Scaduto,0.52,9.62
2024-10-14,MIL-05,FUN-01,Funghi porcini (kg),Sfrido,0.95,26.60
2024-10-14,MIL-05,SAL-01,Salame piccante (kg),Sfrido,0.97,17.46
2024-10-14,MIL-05,SAL-01,Salame piccante (kg),Errore Comanda,0.37,6.66
2024-10-14,MIL-06,PRO-01,Prosciutto crudo (kg),Sfrido,1.89,41.58
2024-10-14,MIL-06,PES-01,Pesce branzino (kg),Errore Comanda,1.23,29.52
2024-10-14,MIL-06,VER-01,Verdure miste (kg),Sfrido,1.39,4.86
2024-10-14,MIL-06,VER-01,Verdure miste (kg),Sfrido,0.81,2.83
2024-10-14,MIL-07,FUN-01,Funghi porcini (kg),Sfrido,1.64,45.92
2024-10-14,MIL-07,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.96,43.12
2024-10-14,MIL-07,CAR-01,Carne manzo (kg),Deteriorato,0.61,11.29
2024-10-14,MIL-07,VER-01,Verdure miste (kg),Scaduto,0.26,0.91
2024-10-14,MIL-08,SAL-01,Salame piccante (kg),Errore Comanda,1.35,24.30
2024-10-14,MIL-08,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.36,0.29
2024-10-14,MIL-09,OLI-01,Olio EVO (lt),Deteriorato,0.39,4.68
2024-10-14,MIL-09,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.12,3.58
2024-10-14,MIL-09,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.21,0.97
2024-10-14,MIL-10,VER-01,Verdure miste (kg),Scaduto,0.98,3.43
2024-10-14,MIL-10,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.96,21.12
2024-10-14,MIL-10,FAR-01,Farina tipo 00 (kg),Scaduto,0.96,0.77
2024-10-14,MIL-10,FUN-01,Funghi porcini (kg),Sfrido,1.47,41.16
2024-10-15,MIL-01,SAL-01,Salame piccante (kg),Errore Comanda,1.83,32.94
2024-10-15,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,1.24,10.54
2024-10-15,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,1.73,14.71
2024-10-15,MIL-02,VER-01,Verdure miste (kg),Sfrido,1.88,6.58
2024-10-15,MIL-02,PES-01,Pesce branzino (kg),Scaduto,1.48,35.52
2024-10-15,MIL-02,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.68,2.18
2024-10-15,MIL-02,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.27,0.22
2024-10-15,MIL-03,OLI-01,Olio EVO (lt),Sfrido,1.81,21.72
2024-10-15,MIL-03,PRO-01,Prosciutto crudo (kg),Deteriorato,0.35,7.70
2024-10-15,MIL-04,FUN-01,Funghi porcini (kg),Scaduto,1.73,48.44
2024-10-15,MIL-04,SAL-01,Salame piccante (kg),Sovraproduzione,1.12,20.16
2024-10-15,MIL-04,FUN-01,Funghi porcini (kg),Sfrido,1.61,45.08
2024-10-15,MIL-04,VER-01,Verdure miste (kg),Sfrido,1.00,3.50
2024-10-15,MIL-05,SAL-01,Salame piccante (kg),Scaduto,1.74,31.32
2024-10-15,MIL-05,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.37,1.18
2024-10-15,MIL-05,FUN-01,Funghi porcini (kg),Deteriorato,1.63,45.64
2024-10-15,MIL-06,FAR-01,Farina tipo 00 (kg),Sfrido,1.14,0.91
2024-10-15,MIL-07,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.89,1.51
2024-10-15,MIL-07,CAR-01,Carne manzo (kg),Sfrido,2.05,37.92
2024-10-15,MIL-07,FUN-01,Funghi porcini (kg),Sfrido,0.93,26.04
2024-10-15,MIL-08,TOM-01,Pomodoro San Marzano (kg),Scaduto,2.08,6.66
2024-10-15,MIL-08,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.70,1.36
2024-10-15,MIL-08,VER-01,Verdure miste (kg),Deteriorato,0.94,3.29
2024-10-15,MIL-09,SAL-01,Salame piccante (kg),Deteriorato,0.70,12.60
2024-10-15,MIL-09,FUN-01,Funghi porcini (kg),Sovraproduzione,0.81,22.68
2024-10-15,MIL-09,SAL-01,Salame piccante (kg),Sovraproduzione,1.41,25.38
2024-10-15,MIL-09,FUN-01,Funghi porcini (kg),Errore Comanda,0.35,9.80
2024-10-15,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,1.59,1.27
2024-10-15,MIL-10,OLI-01,Olio EVO (lt),Sovraproduzione,0.84,10.08
2024-10-15,MIL-10,PES-01,Pesce branzino (kg),Errore Comanda,0.81,19.44
2024-10-15,MIL-10,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.13,0.42
2024-10-16,MIL-01,PES-01,Pesce branzino (kg),Sovraproduzione,1.00,24.00
2024-10-16,MIL-01,PRO-01,Prosciutto crudo (kg),Scaduto,0.61,13.42
2024-10-16,MIL-01,FUN-01,Funghi porcini (kg),Errore Comanda,1.67,46.76
2024-10-16,MIL-02,FAR-01,Farina tipo 00 (kg),Sfrido,1.93,1.54
2024-10-16,MIL-02,MOZZ-01,Mozzarella (kg),Sfrido,1.62,13.77
2024-10-16,MIL-02,PES-01,Pesce branzino (kg),Sovraproduzione,1.41,33.84
2024-10-16,MIL-02,MOZZ-01,Mozzarella (kg),Deteriorato,0.15,1.27
2024-10-16,MIL-03,OLI-01,Olio EVO (lt),Scaduto,0.30,3.60
2024-10-16,MIL-03,FAR-01,Farina tipo 00 (kg),Scaduto,1.35,1.08
2024-10-16,MIL-03,PRO-01,Prosciutto crudo (kg),Scaduto,2.02,44.44
2024-10-16,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.48,4.74
2024-10-16,MIL-04,FAR-01,Farina tipo 00 (kg),Scaduto,1.84,1.47
2024-10-16,MIL-05,CAR-01,Carne manzo (kg),Sovraproduzione,0.82,15.17
2024-10-16,MIL-05,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.28,0.90
2024-10-16,MIL-05,VER-01,Verdure miste (kg),Sovraproduzione,0.30,1.05
2024-10-16,MIL-05,VER-01,Verdure miste (kg),Sovraproduzione,1.47,5.14
2024-10-16,MIL-06,CAR-01,Carne manzo (kg),Sfrido,1.22,22.57
2024-10-16,MIL-06,FAR-01,Farina tipo 00 (kg),Deteriorato,1.50,1.20
2024-10-16,MIL-06,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.59,13.52
2024-10-16,MIL-06,PRO-01,Prosciutto crudo (kg),Scaduto,1.94,42.68
2024-10-16,MIL-07,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.74,2.37
2024-10-16,MIL-07,PRO-01,Prosciutto crudo (kg),Sfrido,1.63,35.86
2024-10-16,MIL-07,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.43,1.38
2024-10-16,MIL-08,TOM-01,Pomodoro San Marzano (kg),Deteriorato,2.06,6.59
2024-10-16,MIL-08,SAL-01,Salame piccante (kg),Sovraproduzione,1.34,24.12
2024-10-16,MIL-08,FAR-01,Farina tipo 00 (kg),Scaduto,0.65,0.52
2024-10-16,MIL-09,SAL-01,Salame piccante (kg),Sfrido,0.81,14.58
2024-10-16,MIL-10,FUN-01,Funghi porcini (kg),Scaduto,1.68,47.04
2024-10-16,MIL-10,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.85,40.70
2024-10-16,MIL-10,VER-01,Verdure miste (kg),Scaduto,0.71,2.48
2024-10-16,MIL-10,FUN-01,Funghi porcini (kg),Sovraproduzione,0.66,18.48
2024-10-17,MIL-01,PRO-01,Prosciutto crudo (kg),Deteriorato,1.95,42.90
2024-10-17,MIL-01,OLI-01,Olio EVO (lt),Sovraproduzione,1.98,23.76
2024-10-17,MIL-02,FAR-01,Farina tipo 00 (kg),Sfrido,1.51,1.21
2024-10-17,MIL-02,VER-01,Verdure miste (kg),Errore Comanda,1.90,6.65
2024-10-17,MIL-02,OLI-01,Olio EVO (lt),Sovraproduzione,1.05,12.60
2024-10-17,MIL-03,MOZZ-01,Mozzarella (kg),Sfrido,0.85,7.22
2024-10-17,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,0.74,17.76
2024-10-17,MIL-03,VER-01,Verdure miste (kg),Scaduto,0.15,0.53
2024-10-17,MIL-03,FUN-01,Funghi porcini (kg),Deteriorato,1.98,55.44
2024-10-17,MIL-04,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.49,10.78
2024-10-17,MIL-04,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.54,33.88
2024-10-17,MIL-04,FUN-01,Funghi porcini (kg),Scaduto,1.78,49.84
2024-10-17,MIL-05,PES-01,Pesce branzino (kg),Sovraproduzione,1.32,31.68
2024-10-17,MIL-05,VER-01,Verdure miste (kg),Errore Comanda,1.04,3.64
2024-10-17,MIL-06,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.33,2.81
2024-10-17,MIL-06,VER-01,Verdure miste (kg),Scaduto,0.15,0.53
2024-10-17,MIL-06,PES-01,Pesce branzino (kg),Sovraproduzione,1.14,27.36
2024-10-17,MIL-07,CAR-01,Carne manzo (kg),Sovraproduzione,0.69,12.76
2024-10-17,MIL-07,SAL-01,Salame piccante (kg),Scaduto,1.25,22.50
2024-10-17,MIL-07,SAL-01,Salame piccante (kg),Deteriorato,1.27,22.86
2024-10-17,MIL-07,OLI-01,Olio EVO (lt),Errore Comanda,1.98,23.76
2024-10-17,MIL-08,FUN-01,Funghi porcini (kg),Sfrido,1.43,40.04
2024-10-17,MIL-09,SAL-01,Salame piccante (kg),Sovraproduzione,1.18,21.24
2024-10-17,MIL-10,SAL-01,Salame piccante (kg),Scaduto,0.20,3.60
2024-10-18,MIL-01,CAR-01,Carne manzo (kg),Errore Comanda,0.72,13.32
2024-10-18,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.80,50.40
2024-10-18,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,1.51,42.28
2024-10-18,MIL-02,FAR-01,Farina tipo 00 (kg),Sfrido,0.89,0.71
2024-10-18,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,1.58,37.92
2024-10-18,MIL-04,FAR-01,Farina tipo 00 (kg),Scaduto,0.82,0.66
2024-10-18,MIL-05,VER-01,Verdure miste (kg),Deteriorato,1.25,4.38
2024-10-18,MIL-05,FUN-01,Funghi porcini (kg),Sfrido,0.42,11.76
2024-10-18,MIL-05,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.73,14.71
2024-10-18,MIL-05,OLI-01,Olio EVO (lt),Sovraproduzione,0.32,3.84
2024-10-18,MIL-06,PES-01,Pesce branzino (kg),Errore Comanda,1.13,27.12
2024-10-18,MIL-06,SAL-01,Salame piccante (kg),Scaduto,0.92,16.56
2024-10-18,MIL-06,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.65,36.30
2024-10-18,MIL-06,CAR-01,Carne manzo (kg),Sfrido,0.13,2.41
2024-10-18,MIL-07,PES-01,Pesce branzino (kg),Errore Comanda,1.94,46.56
2024-10-18,MIL-07,FUN-01,Funghi porcini (kg),Sfrido,1.49,41.72
2024-10-18,MIL-07,MOZZ-01,Mozzarella (kg),Sfrido,1.61,13.69
2024-10-18,MIL-07,FUN-01,Funghi porcini (kg),Sovraproduzione,2.04,57.12
2024-10-18,MIL-08,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.80,0.64
2024-10-18,MIL-09,OLI-01,Olio EVO (lt),Deteriorato,1.02,12.24
2024-10-18,MIL-09,MOZZ-01,Mozzarella (kg),Sfrido,0.58,4.93
2024-10-18,MIL-10,FAR-01,Farina tipo 00 (kg),Scaduto,0.81,0.65
2024-10-18,MIL-10,OLI-01,Olio EVO (lt),Sfrido,0.75,9.00
2024-10-18,MIL-10,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.97,0.78
2024-10-18,MIL-10,FUN-01,Funghi porcini (kg),Deteriorato,1.77,49.56
2024-10-19,MIL-01,CAR-01,Carne manzo (kg),Sovraproduzione,2.08,38.48
2024-10-19,MIL-01,OLI-01,Olio EVO (lt),Scaduto,1.52,18.24
2024-10-19,MIL-02,FUN-01,Funghi porcini (kg),Errore Comanda,2.07,57.96
2024-10-19,MIL-02,PRO-01,Prosciutto crudo (kg),Scaduto,1.15,25.30
2024-10-19,MIL-02,CAR-01,Carne manzo (kg),Sovraproduzione,0.86,15.91
2024-10-19,MIL-02,SAL-01,Salame piccante (kg),Scaduto,1.82,32.76
2024-10-19,MIL-03,PRO-01,Prosciutto crudo (kg),Sfrido,1.84,40.48
2024-10-19,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,1.37,32.88
2024-10-19,MIL-04,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.24,3.97
2024-10-19,MIL-04,VER-01,Verdure miste (kg),Deteriorato,0.19,0.67
2024-10-19,MIL-05,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.21,10.29
2024-10-19,MIL-06,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.72,2.30
2024-10-19,MIL-06,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.32,0.26
2024-10-19,MIL-06,FUN-01,Funghi porcini (kg),Sovraproduzione,1.65,46.20
2024-10-19,MIL-06,VER-01,Verdure miste (kg),Sovraproduzione,0.23,0.81
2024-10-19,MIL-07,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.83,0.66
2024-10-19,MIL-07,PRO-01,Prosciutto crudo (kg),Scaduto,1.36,29.92
2024-10-19,MIL-07,PRO-01,Prosciutto crudo (kg),Scaduto,0.99,21.78
2024-10-19,MIL-08,VER-01,Verdure miste (kg),Scaduto,2.09,7.31
2024-10-19,MIL-09,OLI-01,Olio EVO (lt),Scaduto,0.40,4.80
2024-10-19,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,1.36,29.92
2024-10-19,MIL-09,OLI-01,Olio EVO (lt),Errore Comanda,0.41,4.92
2024-10-19,MIL-10,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.73,5.54
2024-10-19,MIL-10,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.24,3.97
2024-10-19,MIL-10,MOZZ-01,Mozzarella (kg),Deteriorato,0.24,2.04
2024-10-19,MIL-10,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.28,1.02
2024-10-20,MIL-01,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.21,4.62
2024-10-20,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,0.12,1.02
2024-10-20,MIL-01,MOZZ-01,Mozzarella (kg),Sfrido,1.21,10.29
